,r1,r2,r3,trX,trY,trZ,scale
26,-0.005653000848119548,-0.013969619728435717,0.011148324734872397,10.331852940615272,20.30611806982992,32.956141417191205,1.2230321555803134
27,-0.0055785763502724335,-0.013999115915497374,0.01105728669112454,10.363977149568752,20.28635763100252,32.94842020538423,1.223053789219961
28,-0.005666178622474704,-0.014044139855114612,0.011118197009518488,10.369458757873547,20.312709235463846,32.949725204478554,1.2232123076209227
29,-0.005635066812674383,-0.014049225079010555,0.01101443196216316,10.372757029171149,20.294969569151462,32.94422796306737,1.2233348289751562
30,-0.005658969042598164,-0.014077411756526974,0.011041923234204918,10.380845511708673,20.3053830398148,32.94491657372323,1.2234861039118055
31,-0.005633923061834548,-0.014087983505422973,0.010979490260775153,10.386822320606836,20.298677535670752,32.94274976081624,1.2236895404447448
32,-0.005630692264064768,-0.014095434621189515,0.010989302543941872,10.39056707684792,20.30385848718727,32.94374600877391,1.2237761132601754
33,-0.005610162728808863,-0.014100230432918819,0.010980274706158906,10.396181627026913,20.307056390145608,32.944046591210736,1.2239307130209005
34,-0.0055799979996041735,-0.014097511359944977,0.010969700465455293,10.401831089712074,20.31007820837303,32.94316024334014,1.2240997349116958
35,-0.0055479008326432605,-0.014088430102870099,0.010969021292613347,10.406453350852514,20.31399156291663,32.9408891640053,1.2242553487364223
36,-0.0055116710490824596,-0.01407418219391591,0.010979059883207071,10.409884212421531,20.31823819077324,32.937420322062735,1.2244040846034878
37,-0.005465805892052107,-0.014055644946516144,0.01100367850197658,10.412305041660526,20.32303670012963,32.93382238043848,1.2245544447824401
38,-0.0053858757464248785,-0.014024213031558335,0.011051525901089215,10.413799387929528,20.3287022265176,32.93109029518824,1.224733041761578
39,-0.005212668987483818,-0.013958504081626822,0.011138647815318998,10.41410963252407,20.335007428528613,32.93243917967659,1.2248978491189202
40,-0.0050309500882638036,-0.01389855201919785,0.011202079123588124,10.413235633341237,20.340821184293826,32.935110862548264,1.224942895829744
41,-0.004642249298055003,-0.013816005600853517,0.011290669418189363,10.412896458455794,20.34379922894161,32.94078170317219,1.225189615671557
42,-0.004614006793671491,-0.013816360955428243,0.011322363152268805,10.413670371449959,20.35022254175428,32.94081079155119,1.2252025646653877
43,-0.004549075291422237,-0.013816059397737609,0.01136313441264377,10.415678950319853,20.356341416716194,32.94141281168178,1.225274326127311
44,-0.004444021505829023,-0.013811930573686458,0.011401408395397524,10.419626757448972,20.360588220793506,32.944270282444535,1.2254486066619947
45,-0.004400793544487931,-0.013806164016139178,0.011429521014101425,10.421588269396487,20.366095791810174,32.94703927954215,1.2255330483211482
46,-0.004365225638572714,-0.013797650440007718,0.011451839931386052,10.424639479791576,20.37046320000551,32.95070842735494,1.2256425207558737
47,-0.004342959360799155,-0.013786327072288286,0.011472946448768173,10.427627425514684,20.374591257828072,32.9546938574871,1.2257399863297462
48,-0.004329855529626505,-0.01377159777368529,0.011493768154900547,10.430717406028071,20.378250924899376,32.95904276168241,1.2258333281699199
49,-0.004324927223080311,-0.01375299032678786,0.011515541064929446,10.433896109823623,20.381404183273848,32.96371262797098,1.225922132333254
50,-0.004327700082976952,-0.013730986823059031,0.011538458184141372,10.437159887257257,20.38411525039994,32.96859658270494,1.226005209268963
51,-0.004337171628623937,-0.01370615649989919,0.011562076672557311,10.440459175418548,20.386576455498652,32.973587788747814,1.2260832146796101
52,-0.00435233042589461,-0.013678318025346086,0.011585676417230436,10.443728714076938,20.38895529546434,32.97863807992856,1.2261584566993955
53,-0.00437231494110262,-0.013646765731924138,0.011608203720027382,10.446935733601034,20.391310025522568,32.983739366769946,1.2262336025625435
54,-0.004395928805739497,-0.013611204809886304,0.01162884485788037,10.450071152063334,20.39366078200516,32.988886628698594,1.2263104690273994
55,-0.004421737829018169,-0.01357140033643968,0.011646844423548783,10.453045815624014,20.396074355140023,32.99409963697333,1.2263904683255584
56,-0.004448044919531661,-0.013527009077922824,0.0116603782511896,10.455860968676603,20.398493853464483,32.99939760449581,1.2264753769634047
57,-0.004472438962777053,-0.013477562309605801,0.01166707053183375,10.458471123202534,20.400808512761564,33.00484505490941,1.2265675793020037
58,-0.0044909555092353835,-0.013425315099547837,0.011664336318550444,10.460824769248823,20.403037924903224,33.010442709872365,1.2266681797055576
59,-0.0045001842782231485,-0.013376436593815759,0.011651933923098943,10.462756232996567,20.405307054401312,33.016184188288115,1.2267755197874
60,-0.0045002056826805555,-0.013336496596824315,0.011632973013189976,10.464209047980047,20.407617893104803,33.0220489017026,1.2268885701836243
61,-0.0044932108470063375,-0.013307533434422472,0.011611382063367618,10.465278742118864,20.409751206609386,33.02806148852356,1.2270078257859456
62,-0.0044815227787494884,-0.013289974949018747,0.011591078380446707,10.46588546501813,20.41159222042733,33.03423316252201,1.2271330363359922
63,-0.004466409251258543,-0.013283316512841798,0.01157393881344822,10.465979445429285,20.412897489042646,33.040568277878805,1.2272657022139914
64,-0.0044486906569880125,-0.013287114398452768,0.011562019654239796,10.465711568043806,20.41358146345861,33.0469951857841,1.2274053642568594
65,-0.004428822171959866,-0.013299755388655129,0.011555891706346237,10.465228612270915,20.413611737336243,33.05344562507879,1.2275516980454608
66,-0.004406502894054912,-0.013319386837047717,0.011556246447223636,10.464649701027469,20.413135813277005,33.05987035516187,1.2277059008412625
67,-0.004382425655180014,-0.01334423515197637,0.011562397908233199,10.46379805047881,20.412210528294384,33.06621510335707,1.2278604354065272
68,-0.004358117177931647,-0.013372699592029351,0.01157285844668006,10.462146962333627,20.411143471120248,33.07237742748133,1.2280057879470934
69,-0.00433340870555073,-0.013403511046841381,0.011585911028670796,10.459581446635678,20.4101568219419,33.07823285016261,1.2281394590623618
70,-0.004307627848978212,-0.013435462826020435,0.011599701576924951,10.45625461540831,20.409195678145498,33.083696536052415,1.2282625080462082
71,-0.004280123417328535,-0.013467909866445926,0.011613013829628545,10.452382622871584,20.40814857400038,33.088771581260296,1.2283779538688948
72,-0.004249041907532401,-0.013500825861523196,0.011625312299252104,10.448156353850758,20.40684969954407,33.093493456843106,1.2284909770302566
73,-0.004212588870977178,-0.013533652347730461,0.011637102903566315,10.443636998198558,20.40515798690868,33.09780120917162,1.228603814016133
74,-0.004168897696926721,-0.013565908252673287,0.0116505799965749,10.43880635346913,20.403002855752607,33.101524254742614,1.2287169515140741
75,-0.004118240904397536,-0.013596352319419367,0.011667697295912629,10.433708440409093,20.400368370120972,33.10450919636318,1.228825849707275
76,-0.004066166083529716,-0.013623646136511432,0.011688035240447939,10.428483230775983,20.397447484869826,33.10696006540022,1.2289232373928543
77,-0.004017235192262607,-0.01364759448845037,0.011708573774294408,10.423361027198911,20.394286817793933,33.10933036047605,1.22900965719233
78,-0.003972084464161737,-0.013669074844962196,0.01172868563018828,10.41837856031527,20.39094403554251,33.11174885292521,1.22908851344108
79,-0.003928729270609377,-0.01368881714342745,0.011749335432309098,10.413517722457357,20.387381496776758,33.114100496342445,1.2291638402161233
80,-0.0038844932076692726,-0.013707374377151787,0.01177120605930923,10.408891631851201,20.38343198936837,33.11630278888029,1.2292385250653926
81,-0.003839203215202404,-0.013724668653439673,0.01179429050666347,10.404528114848006,20.379113364657155,33.11834198332557,1.2293124489195595
82,-0.003793572335071787,-0.013741062498569224,0.011818637676742403,10.400418521833386,20.374515346503628,33.120296101863666,1.2293847786196423
83,-0.003749005724016985,-0.013756864018014438,0.011842855233848296,10.396662844686173,20.36961783270686,33.12223498087419,1.2294541899689977
84,-0.0037069379597981593,-0.013772684837992342,0.01186565164297283,10.393224064029914,20.364500228227914,33.12419371350286,1.2295192378831543
85,-0.0036678485063487295,-0.013789284530284352,0.011886414405542075,10.389987115748943,20.35926503682853,33.1261858077527,1.2295798205547424
86,-0.0036317762178440403,-0.013806873674663465,0.011904144147090182,10.386881035645859,20.35396691594901,33.128219869693545,1.2296362589227658
87,-0.003597643264699158,-0.01382565778581172,0.011919816692973833,10.383834613060374,20.34865131702578,33.13029832451046,1.2296891779740016
88,-0.003564670821750701,-0.013846108378930463,0.011933975613285703,10.380797303654303,20.343368302211008,33.13247116942267,1.229739565634879
89,-0.0035323870009727376,-0.013868849097465455,0.011947055372281594,10.377755566778134,20.338140570822652,33.13476800915021,1.2297883311277475
90,-0.0035000473713571434,-0.013894652052795917,0.011959605584945519,10.374720619907448,20.332946471490853,33.13714849571981,1.2298367868373976
91,-0.00346675059675455,-0.013924798064961656,0.01197186693133951,10.371732708584233,20.327746100215514,33.13957408952644,1.229886375924755
92,-0.0034301277125486766,-0.013962489417197582,0.011984776467157428,10.368907099525595,20.322450728046576,33.14198791467376,1.2299394016028335
93,-0.0033823664176674674,-0.014019388821558563,0.01200117387887479,10.36649435757686,20.31690095270766,33.14427210585099,1.2300034291120967
94,-0.003248166670036014,-0.01421219739843634,0.012045613765478927,10.36687359887299,20.310481911611628,33.14479003089462,1.2301493155546572
95,-0.0032479855918859588,-0.01421164929993603,0.012026380166240847,10.366375914082802,20.314589754809333,33.14294900143766,1.230111129435748
96,-0.0032408779372244943,-0.014206512342833603,0.011983674157091586,10.368159944924285,20.31209082624849,33.142164113486686,1.2300796644533882
97,-0.0032398668590620304,-0.014211030955172822,0.011986459214900436,10.366717809911727,20.313705183272567,33.142653472321534,1.230075751869892
98,-0.0032324896298560582,-0.014223324434202175,0.011969675394054437,10.36666875794071,20.315850048499673,33.14321940281267,1.230055089652218
99,-0.003228094185940593,-0.014222571299942428,0.011961993901879112,10.367244006268796,20.31444034551855,33.142911175464185,1.2300528139019775
100,-0.00322415490097116,-0.014226438190779164,0.011961748188121126,10.366349515226572,20.31501785087057,33.143132217859524,1.2300504665995062
101,-0.0032227500426842,-0.014227063172068405,0.011958121176227732,10.367007684172059,20.314660008829723,33.142997380487856,1.2300498415140637
102,-0.0032187812161829695,-0.014230558360376634,0.011956085258163267,10.36660855275269,20.31498964668668,33.1431232590299,1.2300476588061247
103,-0.0032179271965051288,-0.01423093185886144,0.011954177846173716,10.3669303523583,20.314812353995706,33.14305901334312,1.230047289665699
104,-0.0032113077744332723,-0.014235941110761744,0.011948903155384081,10.366806086731406,20.315022471753483,33.143149489288234,1.2300439574720163
105,-0.0032110008579019546,-0.014236001226605868,0.011948102331221979,10.366965647684824,20.31493869814037,33.14311907155888,1.2300438668990166
106,-0.0032092966697892696,-0.014237060736204767,0.01194708423695893,10.366887630727891,20.315031700948605,33.14315922127191,1.2300431742115607
107,-0.0032091471456056407,-0.014237064072514892,0.011946702353745722,10.366963895005068,20.31498732388986,33.14314390712952,1.2300431286175084
108,-0.0032044005467835807,-0.01423927619960776,0.011943111670874043,10.367010887061246,20.31504602599556,33.14319083095927,1.230041269791447
109,-0.0032051044214068294,-0.01423906117993991,0.01194390906352301,10.366961971821915,20.315119066270896,33.14320781179609,1.2300416156968765
110,-0.0032052361715395592,-0.014238889265239123,0.01194383901937544,10.367001791687903,20.315072768873303,33.14319363819085,1.230041677946787
111,-0.00320618549907863,-0.014238195199878057,0.011944637242059387,10.36696429736589,20.315024425755276,33.14318025728924,1.2300420814105004
112,-0.0032064058061659537,-0.01423819882677979,0.011944753655497733,10.367001359324327,20.315047876172713,33.14317883762039,1.2300421817034624
113,-0.0032064998647716955,-0.014238121374727306,0.01194489190432561,10.366971057179647,20.3150431126697,33.143180446086056,1.2300422064000636
114,-0.003206576202356327,-0.014238088852549494,0.011944887383670834,10.366991067587616,20.31503642662853,33.1431762948648,1.230042239439429
115,-0.003206673839201204,-0.01423805901254442,0.011945005018087705,10.366977729886154,20.315043169611666,33.14317805735929,1.2300422728041782
116,-0.0032067082190754223,-0.014238036024789031,0.011944998799626178,10.366985948574849,20.315037023679885,33.143175671744444,1.230042286370183
117,-0.0036753939779530648,-0.01701026528325776,0.009333883989237114,12.783789529264801,20.083400024559534,33.89281334213787,1.2509418816194349
118,-0.003233016174171037,-0.01361192703365783,-0.017507088189807805,14.148636289708362,18.418237761702073,35.23575128211172,1.3736785824555047
119,-0.0024508239558536653,-0.012247131700060317,-0.018631344145793895,16.551425978614482,19.244605277717614,35.20874876539417,1.3783603817503127
120,-0.003462455167630732,-0.010238889893391792,-0.01511084763665016,18.858102881915038,20.29952476838263,35.05670807836645,1.3941053705404154
121,-0.004048443766699287,-0.008117596257789156,-0.012052385507495692,20.907722258307054,21.790427564236,34.876263820233376,1.4205610082302431
122,0.0003039335067466231,-0.006794252570336928,-0.008789626063343704,21.399667289583878,21.505998746233647,32.399782030929984,1.452972105924754
123,-0.0008366823928444074,-0.0019172782059904006,-0.0023386278958404706,21.65181979981903,23.04570657345744,30.39612031341212,1.5415124370824154
124,-0.0003016102226874089,-0.001215211186705019,-0.001424378071890226,20.93847654078108,21.495961426100145,30.898091505236618,1.504053867407029
125,-0.00046808236381439054,-0.001072019189863379,-0.0011015875044681242,21.821204867676222,22.290038874222688,31.2729901597201,1.4996700384702915
126,-0.00021188289117803652,-0.0009016502373899101,-0.000896475084128775,21.177138994772694,21.781076694370793,30.98007644412536,1.497982250048515
127,-0.0003349217280819497,-0.0007750056452762541,-0.0007375705279050194,21.627249178523652,22.14568114195835,31.17164923546193,1.4979369612121043
128,-0.00015906656461537642,-0.00067573286132734,-0.0005843951129531241,21.32086947660433,21.876459129447124,31.04497508552523,1.4979053480715607
129,-0.00022191815957261165,-0.0006022574539420836,-0.0004839247951442749,21.528438594265072,22.07725849676133,31.122230584202633,1.4980937937350716
130,-0.00011338803647208492,-0.0005168000182832011,-0.00037515624510536306,21.394876979945508,21.925271975223158,31.068804255260197,1.4983812289006373
131,-0.00014717493656002433,-0.0004735109660681271,-0.0003286753702697594,21.48374256528757,22.036457500865122,31.10343539547629,1.4984880436686905
132,-6.97504964290087e-05,-0.00037057345286039596,-0.00022351786245664083,21.435409677769968,21.949714630796965,31.07785940705498,1.4988178350081842
133,-8.950462181664132e-05,-0.0003492496660164663,-0.0002099880865943313,21.46676046021412,22.01196499981601,31.09501282703887,1.4988435201169996
134,2.3567680806269893e-05,1.560379498540367e-05,7.973404889835176e-05,21.52975245196731,22.044692002351976,31.105583182674582,1.4995681469876714
135,3.2035122462098e-05,3.6842070618107167e-06,6.557802198172863e-05,21.48566587386067,22.02193009653359,31.09765566250444,1.4994581853352305
136,3.284929527471485e-05,-2.6432002097815862e-05,2.3101672724390355e-05,21.441296270784072,21.9998610093734,31.089359987553074,1.4992243174117248
137,2.086082475168804e-05,-3.11383191566529e-05,1.442689139969531e-05,21.47174725275475,22.016227375366018,31.09583504528079,1.4991849651303573
138,4.650317710875818e-06,-8.331260152531466e-05,-5.785843628968384e-05,21.454154573901388,22.00014138478019,31.089685295103685,1.4989840647560009
139,-1.9443930752520117e-06,-8.40468540446088e-05,-5.857825985894555e-05,21.466125031316167,22.011769916915544,31.093986527183024,1.4989944979130676
140,-1.186696438564752e-05,-9.208962714708113e-05,-6.295668851123403e-05,21.479508863871132,22.021620249546537,31.098553463524762,1.4990372901543025
141,-8.962739471623962e-06,-9.474967132227866e-05,-6.4145304805194e-05,21.470339295668435,22.014344674843663,31.09563412174404,1.4990370969264164
142,-1.526952541019539e-05,-0.00011817528305332237,-7.389762498650923e-05,21.459978676071177,22.01050875740809,31.09078880590163,1.4990698268669258
143,-1.6820716754884372e-05,-0.00011733013929268964,-7.267509960915265e-05,21.467407420243973,22.013400376196262,31.093575505876196,1.4990674003327533
144,-1.7622017442728856e-05,-0.00011627247396409435,-7.061866437543545e-05,21.47458128234092,22.015619815905502,31.097438548201872,1.499057896660044
145,-1.627341675653948e-05,-0.00011672504693689738,-7.116993957477224e-05,21.469311921436244,22.01380434499529,31.095468405491907,1.4990555796091054
146,-1.5562767038735148e-05,-0.00011555616244732595,-7.004638125210202e-05,21.472357840289103,22.015872488413223,31.093579649937485,1.4990454169851288
147,-1.4970269789982452e-05,-0.00011576208527989145,-7.00997956543082e-05,21.4700375854671,22.014334068850143,31.09437942077503,1.4990460616891401
148,-1.4816426371334925e-05,-0.00011577160734032953,-7.009068894595908e-05,21.468462251929214,22.01332282808006,31.096589772863044,1.4990495951791238
149,-1.5062507420165877e-05,-0.00011561313296633726,-7.015857390940977e-05,21.469893246999455,22.014147962929666,31.095413982919876,1.4990496566770295
150,-1.4733393389964156e-05,-0.00011567745919491847,-7.035298368168685e-05,21.468800291917187,22.0136544804836,31.09465480493147,1.4990499017161965
151,-1.497328466769511e-05,-0.00011558197239536748,-7.025303442133786e-05,21.469611047906927,22.014064044480417,31.095057298716895,1.4990500896119228
152,-1.5011848433360716e-05,-0.00011546110951849018,-7.008456923495441e-05,21.469890414195365,22.013874755860275,31.095991746911736,1.4990505587023357
153,-1.4975233806386129e-05,-0.00011549331742233307,-7.021749248265331e-05,21.469582565363453,22.01400723603661,31.09538236848418,1.4990504106863751
154,-1.4942658186202973e-05,-0.00011548157043200145,-7.02749943187419e-05,21.469764967528494,22.01410434775252,31.094718318217343,1.499050164914236
155,-1.4968543116244979e-05,-0.0001154938752220718,-7.023989887302284e-05,21.46959167280379,22.014055999150504,31.09517067507796,1.4990502546732651
156,-1.4937796015031969e-05,-0.00011546596295447266,-7.01725560147682e-05,21.469908354733054,22.013930141016104,31.095170628919945,1.4990502117653184
157,-1.4962328573796252e-05,-0.00011548433054537709,-7.02190689380952e-05,21.469689574077307,22.01402518997092,31.095168811704724,1.499050231954397
158,-1.4977827971396383e-05,-0.00011550384369265672,-7.026320279076445e-05,21.469461908551377,22.01409640073683,31.095168948467073,1.4990502512288946
159,-1.4965187249942141e-05,-0.00011549024245482844,-7.02315144220571e-05,21.469619335114917,22.014040798301416,31.095171689255004,1.499050239982718
160,-1.4977768966037465e-05,-0.00011547400791017803,-7.021094261743323e-05,21.46978547363112,22.014054376319745,31.095161896470167,1.4990502431381452
161,-1.4969142493232622e-05,-0.00011548501806236676,-7.022668251467453e-05,21.4696688170506,22.014047062245528,31.095161656386818,1.4990502421103264
162,-1.4960147529776053e-05,-0.00011549594199068702,-7.023990599253065e-05,21.46955332986029,22.01403459930373,31.09517468310283,1.4990502422828151
163,-1.4966604486620409e-05,-0.00011548822977505151,-7.022907220605897e-05,21.469634901593153,22.01404096932804,31.095174595796788,1.4990502426491605
164,-1.4963412980266335e-05,-0.00011549286298359646,-7.024065548268432e-05,21.46958774460447,22.014048690443655,31.09514302170289,1.4990502359759135
165,-1.4965278460275119e-05,-0.00011548943088813369,-7.023273515806556e-05,21.469623868742165,22.014043682958288,31.095159674897612,1.4990502386259015
166,-1.4968181791910079e-05,-0.00011548674192609475,-7.022472264954468e-05,21.469650585262862,22.014038715923412,31.095189152230915,1.499050244592992
167,-1.4966256785000709e-05,-0.00011548901582755227,-7.02302951919887e-05,21.46962725628824,22.014041450092883,31.09517379357726,1.4990502418099882
168,-1.4965932462665616e-05,-0.00011548773303889196,-7.022977092379507e-05,21.46964219541489,22.014042519868934,31.095161081198185,1.499050239096603
169,-1.4966118335912394e-05,-0.00011548880763904789,-7.023085621287107e-05,21.469629943230707,22.01404272125127,31.095167321984377,1.4990502406591308
170,-1.4966134023828145e-05,-0.00011548851267800987,-7.022832841624477e-05,21.46963267264114,22.014038446676608,31.09518010409282,1.4990502427407115
171,0.0002958447745450016,0.0013584536986887413,0.0008159017907634945,21.2232867685137,21.460538002736165,30.831318984737663,1.5385746796533355
172,0.00027526131151201806,0.0011679760192934525,0.0007144740861595542,21.356812955716062,21.86233090375301,31.019416498712623,1.5289328287664128
173,0.00020240581919714492,0.0008702103682842731,0.000603227030957935,21.53177395133133,22.247542988441783,31.208140607214634,1.51781116969311
174,0.0002585295214992287,0.0007453407350077757,0.0005515126928706528,21.430403266045957,21.956784319806484,31.10629970738804,1.5119270236715823
175,0.0001771761958188151,0.000533684292338198,0.0003984768692000218,21.5043517980438,22.170506062137896,31.087420434812145,1.5043689359049948
176,0.00020238007523046319,0.0004964615725009413,0.00037822473577942174,21.464494419861094,22.017104677481417,31.07552642462002,1.5029743237164133
177,-1.0190565809649902e-05,6.083572998446618e-05,-0.00011549988874541534,21.44388344315956,21.92010043019887,31.19887104699255,1.4883602738036588
178,-1.7541087250670176e-05,7.344763147727598e-05,-0.00012831384304223128,21.466606028162055,21.999433365793198,31.12427523492521,1.4905514779925206
179,-1.679020937672398e-05,9.939467745274121e-05,-0.00012438411380731568,21.494913697465236,22.041286840096763,31.025282051319095,1.4957165522406317
180,-1.0495712795111943e-05,0.00010153514404940214,-0.00010878040113661633,21.46142226917699,22.007089327675647,31.086690206696776,1.4976613640231633
181,-1.6996178670341947e-05,8.893054422161655e-05,-5.453083620175668e-05,21.496045969842214,22.040653179648753,31.111784694335718,1.5018095814592072
182,-8.17545740995059e-06,8.46595151336064e-05,-4.967521961881466e-05,21.473147625337774,22.01380637768934,31.097255296538428,1.5013284356037162
183,8.035897251400104e-07,6.888419470912037e-05,-3.1239797395849644e-05,21.447791558997555,21.995024650999582,31.075861461879022,1.4995854094575782
184,-4.291613277860961e-06,6.834300085747184e-05,-2.9027170006481557e-05,21.465274198613766,22.01137350037527,31.08772372734802,1.499655655133467
185,-5.324135132475872e-06,5.7794957688685004e-05,-1.2458542911666475e-05,21.48074281470883,22.007445325113764,31.10914429853396,1.4999637182271408
186,-4.914960401599325e-06,5.5309869691713775e-05,-1.248564385444021e-05,21.467050018599867,22.01015449976679,31.096700363387185,1.4999119211165939
187,-3.74505702491553e-06,4.700380573533918e-05,-6.727441072578693e-06,21.470454175617505,22.010204348996417,31.07831396882446,1.499722622918911
188,-4.88393886840979e-06,4.633129921612862e-05,-6.471076719123527e-06,21.467356834643944,22.011862031488633,31.090923626744416,1.499761141995999
189,-2.9364294719773445e-06,4.179877814031894e-05,-3.505913558321354e-06,21.470549986281917,22.001863989820876,31.09874508202832,1.499879659264596
190,-4.64057721037195e-06,4.1182869671357925e-05,-4.240999581526513e-06,21.467888874608583,22.009923274043924,31.095291702885184,1.4998619447091108
191,-4.462781639960281e-06,3.8867482588147326e-05,-4.153284143202329e-06,21.466944786994844,22.011867843743143,31.086387643733552,1.4997927318622946
192,-4.440098746449928e-06,3.869170351525721e-05,-3.84383089093919e-06,21.468219004803142,22.010200733225272,31.092448771262166,1.4998033994038096
193,-5.0327346053893685e-06,3.647070724719206e-05,-4.10332407795115e-06,21.464685000114574,22.01291224606736,31.09301139538311,1.4998293575753596
194,-4.512676972343308e-06,3.644284547200045e-05,-3.817926064357204e-06,21.466968223313895,22.01078161568409,31.092657743876075,1.4998256221009705
195,-4.174712488981213e-06,3.598035837800572e-05,-3.5611215856309167e-06,21.469783888031856,22.009452182152895,31.092230849255937,1.4998123235969214
196,-4.437862035561949e-06,3.5788314465636355e-05,-3.753804326421992e-06,21.467921899857917,22.010601999902708,31.092456747151267,1.499812909329555
197,-4.0755262626576465e-06,3.448380687996299e-05,-3.8103956400688717e-06,21.466152949292823,22.009364771173836,31.092881207454866,1.499816992139805
198,-4.321095833160371e-06,3.450852860083119e-05,-3.824995255353824e-06,21.467356362622656,22.010316385045016,31.09274748563437,1.499816436733397
199,-4.454585361065695e-06,3.441530023579179e-05,-3.823623437090924e-06,21.468677654670255,22.01092431318236,31.09224126507159,1.4998139829498616
200,-4.329255807926229e-06,3.4336004106753645e-05,-3.839678445333901e-06,21.467726500528528,22.010447429034055,31.09241446441345,1.4998139692168024
201,-4.465323270695697e-06,3.414007920121997e-05,-3.885485350251385e-06,21.46792884712829,22.01087849492456,31.092999846127604,1.4998145634694402
202,-4.343305794772494e-06,3.410674814352255e-05,-3.8685414635005554e-06,21.467783988324516,22.010480275236937,31.09268447382056,1.4998143361543868
203,-4.312548968757092e-06,3.400874648086655e-05,-3.895294749227706e-06,21.467645728730005,22.010509553027894,31.09217550455275,1.4998139668993504
204,-4.335681387868241e-06,3.400855589778117e-05,-3.884706331306878e-06,21.467798305304466,22.01051147330806,31.092512309906596,1.4998141257053175
205,-4.305670277649598e-06,3.3930895254164884e-05,-3.897861134254979e-06,21.467561813576058,22.010411790839562,31.09254590176869,1.499814155570216
206,-4.326552128141544e-06,3.393213697370838e-05,-3.895983667598193e-06,21.467725846671964,22.01048832871462,31.092538037374368,1.4998141710875263
207,-4.330870585578501e-06,3.389350493641929e-05,-3.895876990283266e-06,21.467894164642082,22.010519128536206,31.09247847918117,1.499814138241838
208,-4.3252319927355004e-06,3.388342624170027e-05,-3.9011244794454895e-06,21.46777157512929,22.010499196917618,31.092504162844115,1.4998141384720132
209,-4.320977911953006e-06,3.385142128023247e-05,-3.907009067778712e-06,21.46767492074412,22.01047520616002,31.092582696129842,1.4998141752539442
